timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740313348644,6,HTTP Request,200,OK,Thread Group 1-36,text,true,,278,231,37,37,http://localhost:3001/character/1,6,0,0
1740313348645,6,HTTP Request,201,Created,Thread Group 1-17,text,true,,282,228,38,38,http://localhost:3001/character,6,0,0
1740313348645,7,HTTP Request,201,Created,Thread Group 1-19,text,true,,282,228,38,38,http://localhost:3001/character,7,0,0
1740313348648,5,HTTP Request,404,Not Found,Thread Group 1-1,text,false,,273,181,38,38,http://localhost:3001/character/3,5,0,0
1740313348648,6,HTTP Request,200,OK,Thread Group 1-25,text,true,,273,159,37,37,http://localhost:3001/character/2,6,0,0
1740313348560,94,HTTP Request,200,OK,Thread Group 1-18,text,true,,787,158,37,37,http://localhost:3001/characters,94,0,5
1740313348650,7,HTTP Request,404,Not Found,Thread Group 1-36,text,false,,273,181,37,37,http://localhost:3001/character/3,7,0,0
1740313348652,7,HTTP Request,200,OK,Thread Group 1-17,text,true,,278,231,36,36,http://localhost:3001/character/1,7,0,0
1740313348652,8,HTTP Request,200,OK,Thread Group 1-19,text,true,,278,231,36,36,http://localhost:3001/character/1,8,0,0
1740313348654,7,HTTP Request,201,Created,Thread Group 1-25,text,true,,282,228,36,36,http://localhost:3001/character,6,0,0
1740313348654,8,HTTP Request,200,OK,Thread Group 1-18,text,true,,273,159,36,36,http://localhost:3001/character/2,8,0,0
1740313348561,104,HTTP Request,200,OK,Thread Group 1-12,text,true,,830,158,37,37,http://localhost:3001/characters,104,0,4
1740313348659,9,HTTP Request,404,Not Found,Thread Group 1-17,text,false,,273,181,37,37,http://localhost:3001/character/3,9,0,0
1740313348660,10,HTTP Request,404,Not Found,Thread Group 1-19,text,false,,273,181,36,36,http://localhost:3001/character/3,10,0,0
1740313348661,9,HTTP Request,200,OK,Thread Group 1-25,text,true,,278,231,35,35,http://localhost:3001/character/1,9,0,0
1740313348662,8,HTTP Request,201,Created,Thread Group 1-18,text,true,,282,228,35,35,http://localhost:3001/character,8,0,0
1740313348560,111,HTTP Request,200,OK,Thread Group 1-24,text,true,,873,158,35,35,http://localhost:3001/characters,111,0,5
1740313348665,6,HTTP Request,200,OK,Thread Group 1-12,text,true,,273,159,35,35,http://localhost:3001/character/2,6,0,0
1740313348670,4,HTTP Request,404,Not Found,Thread Group 1-25,text,false,,273,181,35,35,http://localhost:3001/character/3,4,0,0
1740313348671,4,HTTP Request,200,OK,Thread Group 1-18,text,true,,278,231,34,34,http://localhost:3001/character/1,4,0,0
1740313348671,4,HTTP Request,201,Created,Thread Group 1-12,text,true,,282,228,34,34,http://localhost:3001/character,4,0,0
1740313348671,5,HTTP Request,200,OK,Thread Group 1-24,text,true,,273,159,34,34,http://localhost:3001/character/2,5,0,0
1740313348560,116,HTTP Request,200,OK,Thread Group 1-27,text,true,,916,158,35,35,http://localhost:3001/characters,116,0,5
1740313348675,3,HTTP Request,404,Not Found,Thread Group 1-18,text,false,,273,181,35,35,http://localhost:3001/character/3,3,0,0
1740313348675,4,HTTP Request,200,OK,Thread Group 1-12,text,true,,278,231,34,34,http://localhost:3001/character/1,4,0,0
1740313348676,4,HTTP Request,201,Created,Thread Group 1-24,text,true,,282,228,34,34,http://localhost:3001/character,4,0,0
1740313348560,120,HTTP Request,200,OK,Thread Group 1-31,text,true,,959,158,34,34,http://localhost:3001/characters,120,0,5
1740313348679,1,HTTP Request,404,Not Found,Thread Group 1-12,text,false,,273,181,34,34,http://localhost:3001/character/3,1,0,0
1740313348677,4,HTTP Request,200,OK,Thread Group 1-27,text,true,,273,159,33,33,http://localhost:3001/character/2,4,0,0
1740313348561,121,HTTP Request,200,OK,Thread Group 1-10,text,true,,959,158,33,33,http://localhost:3001/characters,121,0,4
1740313348681,4,HTTP Request,201,Created,Thread Group 1-27,text,true,,282,228,34,34,http://localhost:3001/character,4,0,0
1740313348680,5,HTTP Request,200,OK,Thread Group 1-24,text,true,,278,231,34,34,http://localhost:3001/character/1,5,0,0
1740313348680,5,HTTP Request,200,OK,Thread Group 1-31,text,true,,273,159,34,34,http://localhost:3001/character/2,5,0,0
1740313348560,126,HTTP Request,200,OK,Thread Group 1-21,text,true,,1002,158,34,34,http://localhost:3001/characters,126,0,5
1740313348685,1,HTTP Request,200,OK,Thread Group 1-27,text,true,,278,231,34,34,http://localhost:3001/character/1,1,0,0
1740313348685,2,HTTP Request,404,Not Found,Thread Group 1-24,text,false,,273,181,34,34,http://localhost:3001/character/3,2,0,0
1740313348683,5,HTTP Request,200,OK,Thread Group 1-10,text,true,,273,159,33,33,http://localhost:3001/character/2,5,0,0
1740313348560,130,HTTP Request,200,OK,Thread Group 1-15,text,true,,1002,158,33,33,http://localhost:3001/characters,130,0,4
1740313348686,6,HTTP Request,404,Not Found,Thread Group 1-27,text,false,,273,181,33,33,http://localhost:3001/character/3,6,0,0
1740313348688,4,HTTP Request,201,Created,Thread Group 1-10,text,true,,282,228,32,32,http://localhost:3001/character,4,0,0
1740313348686,7,HTTP Request,201,Created,Thread Group 1-31,text,true,,282,228,33,33,http://localhost:3001/character,7,0,0
1740313348686,7,HTTP Request,200,OK,Thread Group 1-21,text,true,,273,159,33,33,http://localhost:3001/character/2,7,0,0
1740313348561,132,HTTP Request,200,OK,Thread Group 1-23,text,true,,1088,158,33,33,http://localhost:3001/characters,132,0,4
1740313348693,1,HTTP Request,200,OK,Thread Group 1-10,text,true,,278,231,33,33,http://localhost:3001/character/1,1,0,0
1740313348690,4,HTTP Request,200,OK,Thread Group 1-15,text,true,,273,159,33,33,http://localhost:3001/character/2,4,0,0
1740313348560,135,HTTP Request,200,OK,Thread Group 1-2,text,true,,1088,158,33,33,http://localhost:3001/characters,135,0,6
1740313348694,3,HTTP Request,404,Not Found,Thread Group 1-10,text,false,,273,181,33,33,http://localhost:3001/character/3,3,0,0
1740313348694,5,HTTP Request,201,Created,Thread Group 1-15,text,true,,282,228,32,32,http://localhost:3001/character,5,0,0
1740313348693,7,HTTP Request,201,Created,Thread Group 1-21,text,true,,282,228,32,32,http://localhost:3001/character,7,0,0
1740313348694,6,HTTP Request,200,OK,Thread Group 1-23,text,true,,273,159,32,32,http://localhost:3001/character/2,6,0,0
1740313348693,7,HTTP Request,200,OK,Thread Group 1-31,text,true,,278,231,32,32,http://localhost:3001/character/1,7,0,0
1740313348561,140,HTTP Request,200,OK,Thread Group 1-9,text,true,,1174,158,32,32,http://localhost:3001/characters,140,0,4
1740313348700,2,HTTP Request,200,OK,Thread Group 1-15,text,true,,278,231,32,32,http://localhost:3001/character/1,2,0,0
1740313348700,2,HTTP Request,200,OK,Thread Group 1-21,text,true,,278,231,32,32,http://localhost:3001/character/1,2,0,0
1740313348700,3,HTTP Request,201,Created,Thread Group 1-23,text,true,,282,228,32,32,http://localhost:3001/character,3,0,0
1740313348696,7,HTTP Request,200,OK,Thread Group 1-2,text,true,,273,159,32,32,http://localhost:3001/character/2,7,0,0
1740313348561,143,HTTP Request,200,OK,Thread Group 1-13,text,true,,1217,158,32,32,http://localhost:3001/characters,143,0,4
1740313348702,3,HTTP Request,404,Not Found,Thread Group 1-15,text,false,,273,181,33,33,http://localhost:3001/character/3,3,0,0
1740313348703,3,HTTP Request,404,Not Found,Thread Group 1-21,text,false,,273,181,32,32,http://localhost:3001/character/3,3,0,0
1740313348703,3,HTTP Request,200,OK,Thread Group 1-23,text,true,,278,231,31,31,http://localhost:3001/character/1,3,0,0
1740313348704,3,HTTP Request,201,Created,Thread Group 1-2,text,true,,282,228,31,31,http://localhost:3001/character,3,0,0
1740313348704,4,HTTP Request,200,OK,Thread Group 1-13,text,true,,273,159,31,31,http://localhost:3001/character/2,4,0,0
1740313348701,8,HTTP Request,404,Not Found,Thread Group 1-31,text,false,,273,181,31,31,http://localhost:3001/character/3,8,0,0
1740313348701,8,HTTP Request,200,OK,Thread Group 1-9,text,true,,273,159,30,30,http://localhost:3001/character/2,8,0,0
1740313348560,150,HTTP Request,200,OK,Thread Group 1-26,text,true,,1261,158,30,30,http://localhost:3001/characters,150,0,4
1740313348707,3,HTTP Request,404,Not Found,Thread Group 1-23,text,false,,273,181,30,30,http://localhost:3001/character/3,3,0,0
1740313348708,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,278,231,29,29,http://localhost:3001/character/1,3,0,0
1740313348708,3,HTTP Request,201,Created,Thread Group 1-13,text,true,,282,228,30,30,http://localhost:3001/character,3,0,0
1740313348560,152,HTTP Request,200,OK,Thread Group 1-20,text,true,,1304,158,30,30,http://localhost:3001/characters,152,0,5
1740313348711,1,HTTP Request,404,Not Found,Thread Group 1-2,text,false,,273,181,30,30,http://localhost:3001/character/3,1,0,0
1740313348710,2,HTTP Request,201,Created,Thread Group 1-9,text,true,,282,228,29,29,http://localhost:3001/character,2,0,0
1740313348710,3,HTTP Request,200,OK,Thread Group 1-26,text,true,,273,159,29,29,http://localhost:3001/character/2,3,0,0
1740313348561,152,HTTP Request,200,OK,Thread Group 1-14,text,true,,1347,158,29,29,http://localhost:3001/characters,152,0,4
1740313348711,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,278,231,29,29,http://localhost:3001/character/1,2,0,0
1740313348712,2,HTTP Request,200,OK,Thread Group 1-20,text,true,,273,159,29,29,http://localhost:3001/character/2,2,0,0
1740313348560,155,HTTP Request,200,OK,Thread Group 1-22,text,true,,1347,158,29,29,http://localhost:3001/characters,155,0,5
1740313348714,2,HTTP Request,404,Not Found,Thread Group 1-13,text,false,,273,181,29,29,http://localhost:3001/character/3,2,0,0
1740313348713,3,HTTP Request,200,OK,Thread Group 1-9,text,true,,278,231,29,29,http://localhost:3001/character/1,3,0,0
1740313348713,3,HTTP Request,201,Created,Thread Group 1-26,text,true,,282,228,28,28,http://localhost:3001/character,3,0,0
1740313348713,3,HTTP Request,200,OK,Thread Group 1-14,text,true,,273,159,28,28,http://localhost:3001/character/2,3,0,0
1740313348561,156,HTTP Request,200,OK,Thread Group 1-4,text,true,,1390,158,28,28,http://localhost:3001/characters,156,0,4
1740313348717,1,HTTP Request,404,Not Found,Thread Group 1-9,text,false,,273,181,28,28,http://localhost:3001/character/3,1,0,0
1740313348715,5,HTTP Request,200,OK,Thread Group 1-22,text,true,,273,159,27,27,http://localhost:3001/character/2,5,0,0
1740313348715,6,HTTP Request,201,Created,Thread Group 1-20,text,true,,282,228,27,27,http://localhost:3001/character,5,0,0
1740313348560,161,HTTP Request,200,OK,Thread Group 1-5,text,true,,1433,158,28,28,http://localhost:3001/characters,161,0,5
1740313348720,2,HTTP Request,201,Created,Thread Group 1-22,text,true,,282,228,28,28,http://localhost:3001/character,2,0,0
1740313348717,5,HTTP Request,201,Created,Thread Group 1-14,text,true,,282,228,28,28,http://localhost:3001/character,5,0,0
1740313348717,6,HTTP Request,200,OK,Thread Group 1-26,text,true,,278,231,28,28,http://localhost:3001/character/1,6,0,0
1740313348718,5,HTTP Request,200,OK,Thread Group 1-4,text,true,,273,159,28,28,http://localhost:3001/character/2,5,0,0
1740313348560,164,HTTP Request,200,OK,Thread Group 1-7,text,true,,1519,158,28,28,http://localhost:3001/characters,164,0,5
1740313348722,4,HTTP Request,200,OK,Thread Group 1-22,text,true,,278,231,28,28,http://localhost:3001/character/1,4,0,0
1740313348723,3,HTTP Request,200,OK,Thread Group 1-14,text,true,,278,231,28,28,http://localhost:3001/character/1,3,0,0
1740313348724,4,HTTP Request,404,Not Found,Thread Group 1-26,text,false,,273,181,28,28,http://localhost:3001/character/3,4,0,0
1740313348724,5,HTTP Request,201,Created,Thread Group 1-4,text,true,,282,228,27,27,http://localhost:3001/character,5,0,0
1740313348721,8,HTTP Request,200,OK,Thread Group 1-20,text,true,,278,231,27,27,http://localhost:3001/character/1,8,0,0
1740313348722,10,HTTP Request,200,OK,Thread Group 1-5,text,true,,273,159,27,27,http://localhost:3001/character/2,10,0,0
1740313348561,171,HTTP Request,200,OK,Thread Group 1-29,text,true,,1562,158,28,28,http://localhost:3001/characters,171,0,4
1740313348726,7,HTTP Request,404,Not Found,Thread Group 1-22,text,false,,273,181,28,28,http://localhost:3001/character/3,7,0,0
1740313348727,9,HTTP Request,404,Not Found,Thread Group 1-14,text,false,,273,181,27,27,http://localhost:3001/character/3,9,0,0
1740313348729,8,HTTP Request,200,OK,Thread Group 1-4,text,true,,278,231,26,26,http://localhost:3001/character/1,8,0,0
1740313348730,7,HTTP Request,404,Not Found,Thread Group 1-20,text,false,,273,181,26,26,http://localhost:3001/character/3,7,0,0
1740313348725,12,HTTP Request,200,OK,Thread Group 1-7,text,true,,273,159,26,26,http://localhost:3001/character/2,12,0,0
1740313348560,178,HTTP Request,200,OK,Thread Group 1-30,text,true,,1562,158,26,26,http://localhost:3001/characters,178,0,5
1740313348737,2,HTTP Request,404,Not Found,Thread Group 1-4,text,false,,273,181,25,25,http://localhost:3001/character/3,2,0,0
1740313348732,7,HTTP Request,201,Created,Thread Group 1-5,text,true,,282,228,25,25,http://localhost:3001/character,7,0,0
1740313348733,6,HTTP Request,200,OK,Thread Group 1-29,text,true,,273,159,24,24,http://localhost:3001/character/2,6,0,0
1740313348560,180,HTTP Request,200,OK,Thread Group 1-6,text,true,,1605,158,24,24,http://localhost:3001/characters,180,0,5
1740313348739,3,HTTP Request,200,OK,Thread Group 1-5,text,true,,278,231,24,24,http://localhost:3001/character/1,3,0,0
1740313348740,2,HTTP Request,201,Created,Thread Group 1-29,text,true,,282,228,24,24,http://localhost:3001/character,2,0,0
1740313348738,4,HTTP Request,200,OK,Thread Group 1-30,text,true,,273,159,24,24,http://localhost:3001/character/2,4,0,0
1740313348738,4,HTTP Request,201,Created,Thread Group 1-7,text,true,,282,228,24,24,http://localhost:3001/character,4,0,0
1740313348560,183,HTTP Request,200,OK,Thread Group 1-3,text,true,,1691,158,24,24,http://localhost:3001/characters,183,0,5
1740313348742,1,HTTP Request,404,Not Found,Thread Group 1-5,text,false,,273,181,24,24,http://localhost:3001/character/3,1,0,0
1740313348742,1,HTTP Request,200,OK,Thread Group 1-29,text,true,,278,231,23,23,http://localhost:3001/character/1,1,0,0
1740313348742,2,HTTP Request,201,Created,Thread Group 1-30,text,true,,282,228,23,23,http://localhost:3001/character,2,0,0
1740313348741,4,HTTP Request,200,OK,Thread Group 1-6,text,true,,273,159,24,24,http://localhost:3001/character/2,4,0,0
1740313348560,186,HTTP Request,200,OK,Thread Group 1-28,text,true,,1734,158,24,24,http://localhost:3001/characters,186,0,5
1740313348744,2,HTTP Request,404,Not Found,Thread Group 1-29,text,false,,273,181,24,24,http://localhost:3001/character/3,2,0,0
1740313348744,3,HTTP Request,200,OK,Thread Group 1-30,text,true,,278,231,23,23,http://localhost:3001/character/1,3,0,0
1740313348745,2,HTTP Request,201,Created,Thread Group 1-6,text,true,,282,228,23,23,http://localhost:3001/character,2,0,0
1740313348743,5,HTTP Request,200,OK,Thread Group 1-7,text,true,,278,231,23,23,http://localhost:3001/character/1,5,0,0
1740313348743,6,HTTP Request,200,OK,Thread Group 1-3,text,true,,273,159,23,23,http://localhost:3001/character/2,6,0,0
1740313348573,176,HTTP Request,200,OK,Thread Group 1-37,text,true,,1777,158,23,23,http://localhost:3001/characters,176,0,1
1740313348747,3,HTTP Request,404,Not Found,Thread Group 1-30,text,false,,273,181,23,23,http://localhost:3001/character/3,3,0,0
1740313348748,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,278,231,22,22,http://localhost:3001/character/1,2,0,0
1740313348748,3,HTTP Request,404,Not Found,Thread Group 1-7,text,false,,273,181,22,22,http://localhost:3001/character/3,3,0,0
1740313348746,6,HTTP Request,200,OK,Thread Group 1-28,text,true,,273,159,21,21,http://localhost:3001/character/2,6,0,0
1740313348585,168,HTTP Request,200,OK,Thread Group 1-38,text,true,,1777,158,22,22,http://localhost:3001/characters,168,0,0
1740313348751,2,HTTP Request,404,Not Found,Thread Group 1-6,text,false,,273,181,22,22,http://localhost:3001/character/3,2,0,0
1740313348753,2,HTTP Request,201,Created,Thread Group 1-28,text,true,,282,228,21,21,http://localhost:3001/character,2,0,0
1740313348749,6,HTTP Request,201,Created,Thread Group 1-3,text,true,,282,228,21,21,http://localhost:3001/character,6,0,0
1740313348750,6,HTTP Request,200,OK,Thread Group 1-37,text,true,,273,159,21,21,http://localhost:3001/character/2,6,0,0
1740313348596,160,HTTP Request,200,OK,Thread Group 1-39,text,true,,1863,158,21,21,http://localhost:3001/characters,160,0,0
1740313348755,2,HTTP Request,200,OK,Thread Group 1-28,text,true,,278,231,21,21,http://localhost:3001/character/1,2,0,0
1740313348756,2,HTTP Request,200,OK,Thread Group 1-3,text,true,,278,231,21,21,http://localhost:3001/character/1,2,0,0
1740313348753,5,HTTP Request,200,OK,Thread Group 1-38,text,true,,273,159,21,21,http://localhost:3001/character/2,5,0,0
1740313348606,152,HTTP Request,200,OK,Thread Group 1-40,text,true,,1863,158,21,21,http://localhost:3001/characters,152,0,1
1740313348757,2,HTTP Request,404,Not Found,Thread Group 1-28,text,false,,273,181,21,21,http://localhost:3001/character/3,2,0,0
1740313348758,1,HTTP Request,404,Not Found,Thread Group 1-3,text,false,,273,181,20,20,http://localhost:3001/character/3,1,0,0
1740313348757,3,HTTP Request,200,OK,Thread Group 1-39,text,true,,273,159,19,19,http://localhost:3001/character/2,3,0,0
1740313348757,3,HTTP Request,201,Created,Thread Group 1-37,text,true,,282,228,19,19,http://localhost:3001/character,3,0,0
1740313348614,146,HTTP Request,200,OK,Thread Group 1-41,text,true,,1906,158,19,19,http://localhost:3001/characters,146,0,0
1740313348760,1,HTTP Request,201,Created,Thread Group 1-39,text,true,,282,228,20,20,http://localhost:3001/character,1,0,0
1740313348758,3,HTTP Request,201,Created,Thread Group 1-38,text,true,,282,228,20,20,http://localhost:3001/character,3,0,0
1740313348758,4,HTTP Request,200,OK,Thread Group 1-40,text,true,,273,159,20,20,http://localhost:3001/character/2,4,0,0
1740313348623,140,HTTP Request,200,OK,Thread Group 1-42,text,true,,1992,158,20,20,http://localhost:3001/characters,140,0,0
1740313348761,3,HTTP Request,200,OK,Thread Group 1-39,text,true,,278,231,20,20,http://localhost:3001/character/1,3,0,0
1740313348762,2,HTTP Request,200,OK,Thread Group 1-38,text,true,,278,231,20,20,http://localhost:3001/character/1,2,0,0
1740313348762,3,HTTP Request,201,Created,Thread Group 1-40,text,true,,282,228,20,20,http://localhost:3001/character,3,0,0
1740313348763,2,HTTP Request,200,OK,Thread Group 1-42,text,true,,273,159,20,20,http://localhost:3001/character/2,2,0,0
1740313348760,6,HTTP Request,200,OK,Thread Group 1-37,text,true,,278,231,20,20,http://localhost:3001/character/1,6,0,0
1740313348761,5,HTTP Request,200,OK,Thread Group 1-41,text,true,,273,159,20,20,http://localhost:3001/character/2,5,0,0
1740313348635,131,HTTP Request,200,OK,Thread Group 1-43,text,true,,2035,158,20,20,http://localhost:3001/characters,131,0,0
1740313348764,4,HTTP Request,404,Not Found,Thread Group 1-39,text,false,,273,181,20,20,http://localhost:3001/character/3,4,0,0
1740313348764,4,HTTP Request,404,Not Found,Thread Group 1-38,text,false,,273,181,19,19,http://localhost:3001/character/3,4,0,0
1740313348765,3,HTTP Request,200,OK,Thread Group 1-40,text,true,,278,231,18,18,http://localhost:3001/character/1,3,0,0
1740313348765,4,HTTP Request,201,Created,Thread Group 1-42,text,true,,282,228,18,18,http://localhost:3001/character,4,0,0
1740313348766,3,HTTP Request,404,Not Found,Thread Group 1-37,text,false,,273,181,18,18,http://localhost:3001/character/3,3,0,0
1740313348646,124,HTTP Request,200,OK,Thread Group 1-44,text,true,,2078,158,17,17,http://localhost:3001/characters,124,0,0
1740313348769,1,HTTP Request,404,Not Found,Thread Group 1-40,text,false,,273,181,17,17,http://localhost:3001/character/3,1,0,0
1740313348769,2,HTTP Request,200,OK,Thread Group 1-42,text,true,,278,231,16,16,http://localhost:3001/character/1,2,0,0
1740313348766,5,HTTP Request,200,OK,Thread Group 1-43,text,true,,273,159,16,16,http://localhost:3001/character/2,5,0,0
1740313348767,4,HTTP Request,201,Created,Thread Group 1-41,text,true,,282,228,16,16,http://localhost:3001/character,4,0,0
1740313348652,120,HTTP Request,200,OK,Thread Group 1-45,text,true,,2121,158,17,17,http://localhost:3001/characters,120,0,0
1740313348771,2,HTTP Request,404,Not Found,Thread Group 1-42,text,false,,273,181,17,17,http://localhost:3001/character/3,2,0,0
1740313348771,3,HTTP Request,201,Created,Thread Group 1-43,text,true,,282,228,16,16,http://localhost:3001/character,3,0,0
1740313348771,3,HTTP Request,200,OK,Thread Group 1-41,text,true,,278,231,16,16,http://localhost:3001/character/1,3,0,0
1740313348772,3,HTTP Request,200,OK,Thread Group 1-45,text,true,,273,159,16,16,http://localhost:3001/character/2,3,0,0
1740313348770,5,HTTP Request,200,OK,Thread Group 1-44,text,true,,273,159,16,16,http://localhost:3001/character/2,5,0,0
1740313348663,113,HTTP Request,200,OK,Thread Group 1-46,text,true,,2164,158,16,16,http://localhost:3001/characters,113,0,0
1740313348774,3,HTTP Request,200,OK,Thread Group 1-43,text,true,,278,231,16,16,http://localhost:3001/character/1,3,0,0
1740313348775,2,HTTP Request,404,Not Found,Thread Group 1-41,text,false,,273,181,16,16,http://localhost:3001/character/3,2,0,0
1740313348775,2,HTTP Request,201,Created,Thread Group 1-45,text,true,,282,228,15,15,http://localhost:3001/character,2,0,0
1740313348776,2,HTTP Request,201,Created,Thread Group 1-44,text,true,,282,228,15,15,http://localhost:3001/character,2,0,0
1740313348776,2,HTTP Request,200,OK,Thread Group 1-46,text,true,,273,159,15,15,http://localhost:3001/character/2,2,0,0
1740313348676,102,HTTP Request,200,OK,Thread Group 1-47,text,true,,2250,158,15,15,http://localhost:3001/characters,102,0,1
