timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740314273138,222,HTTP Request,200,OK,Thread Group 1-2,text,true,,1259796,158,13,13,http://localhost:3001/characters,221,0,0
1740314273317,49,HTTP Request,200,OK,Thread Group 1-7,text,true,,1260578,158,13,13,http://localhost:3001/characters,48,0,0
1740314273325,41,HTTP Request,200,OK,Thread Group 1-6,text,true,,273,159,13,13,http://localhost:3001/character/2,41,0,0
1740314273325,42,HTTP Request,200,OK,Thread Group 1-8,text,true,,278,231,13,13,http://localhost:3001/character/1,42,0,0
1740314273326,41,HTTP Request,201,Created,Thread Group 1-9,text,true,,285,228,13,13,http://localhost:3001/character,41,0,0
1740314273342,25,HTTP Request,200,OK,Thread Group 1-3,text,true,,273,159,13,13,http://localhost:3001/character/2,25,0,0
1740314273350,17,HTTP Request,200,OK,Thread Group 1-4,text,true,,273,159,13,13,http://localhost:3001/character/2,17,0,0
1740314273357,10,HTTP Request,200,OK,Thread Group 1-5,text,true,,273,159,13,13,http://localhost:3001/character/2,10,0,0
1740314273358,10,HTTP Request,200,OK,Thread Group 1-1,text,true,,278,231,13,13,http://localhost:3001/character/1,10,0,0
1740314273366,2,HTTP Request,200,OK,Thread Group 1-7,text,true,,273,159,13,13,http://localhost:3001/character/2,2,0,0
1740314273366,2,HTTP Request,201,Created,Thread Group 1-6,text,true,,285,228,13,13,http://localhost:3001/character,2,0,0
1740314273367,2,HTTP Request,404,Not Found,Thread Group 1-8,text,false,,273,181,13,13,http://localhost:3001/character/3,2,0,0
1740314273334,35,HTTP Request,200,OK,Thread Group 1-10,text,true,,273,159,13,13,http://localhost:3001/character/2,35,0,0
1740314273360,9,HTTP Request,200,OK,Thread Group 1-2,text,true,,273,159,13,13,http://localhost:3001/character/2,9,0,0
1740314273318,59,HTTP Request,200,OK,Thread Group 1-11,text,true,,1260670,158,14,14,http://localhost:3001/characters,58,0,0
1740314273367,10,HTTP Request,201,Created,Thread Group 1-3,text,true,,285,228,14,14,http://localhost:3001/character,10,0,0
1740314273367,11,HTTP Request,201,Created,Thread Group 1-4,text,true,,285,228,14,14,http://localhost:3001/character,11,0,0
1740314273367,11,HTTP Request,201,Created,Thread Group 1-5,text,true,,285,228,14,14,http://localhost:3001/character,11,0,0
1740314273368,10,HTTP Request,404,Not Found,Thread Group 1-1,text,false,,273,181,14,14,http://localhost:3001/character/3,10,0,0
1740314273368,11,HTTP Request,201,Created,Thread Group 1-7,text,true,,285,228,14,14,http://localhost:3001/character,11,0,0
1740314273368,11,HTTP Request,200,OK,Thread Group 1-6,text,true,,278,231,14,14,http://localhost:3001/character/1,11,0,0
1740314273369,17,HTTP Request,200,OK,Thread Group 1-8,text,true,,1260854,158,14,14,http://localhost:3001/characters,17,0,0
1740314273369,18,HTTP Request,201,Created,Thread Group 1-10,text,true,,285,228,14,14,http://localhost:3001/character,18,0,0
1740314273369,18,HTTP Request,201,Created,Thread Group 1-2,text,true,,285,228,14,14,http://localhost:3001/character,18,0,0
1740314273367,20,HTTP Request,200,OK,Thread Group 1-9,text,true,,278,231,14,14,http://localhost:3001/character/1,20,0,0
1740314273377,18,HTTP Request,200,OK,Thread Group 1-3,text,true,,278,231,14,14,http://localhost:3001/character/1,18,0,0
1740314273333,62,HTTP Request,200,OK,Thread Group 1-12,text,true,,1260946,158,14,14,http://localhost:3001/characters,61,0,0
1740314273378,17,HTTP Request,200,OK,Thread Group 1-4,text,true,,278,231,14,14,http://localhost:3001/character/1,17,0,0
1740314273378,17,HTTP Request,200,OK,Thread Group 1-5,text,true,,278,231,14,14,http://localhost:3001/character/1,17,0,0
1740314273378,25,HTTP Request,200,OK,Thread Group 1-1,text,true,,1260946,158,15,15,http://localhost:3001/characters,25,0,0
1740314273379,24,HTTP Request,200,OK,Thread Group 1-7,text,true,,278,231,15,15,http://localhost:3001/character/1,24,0,0
1740314273379,25,HTTP Request,404,Not Found,Thread Group 1-6,text,false,,273,181,15,15,http://localhost:3001/character/3,25,0,0
1740314273387,17,HTTP Request,200,OK,Thread Group 1-8,text,true,,273,159,15,15,http://localhost:3001/character/2,17,0,0
1740314273387,18,HTTP Request,200,OK,Thread Group 1-10,text,true,,278,231,15,15,http://localhost:3001/character/1,18,0,0
1740314273387,18,HTTP Request,200,OK,Thread Group 1-2,text,true,,278,231,15,15,http://localhost:3001/character/1,18,0,0
1740314273387,18,HTTP Request,404,Not Found,Thread Group 1-9,text,false,,273,181,15,15,http://localhost:3001/character/3,18,0,0
1740314273377,28,HTTP Request,200,OK,Thread Group 1-11,text,true,,273,159,15,15,http://localhost:3001/character/2,28,0,0
1740314273355,58,HTTP Request,200,OK,Thread Group 1-13,text,true,,1260946,158,15,15,http://localhost:3001/characters,57,0,0
1740314273395,18,HTTP Request,404,Not Found,Thread Group 1-3,text,false,,273,181,15,15,http://localhost:3001/character/3,18,0,0
1740314273395,18,HTTP Request,404,Not Found,Thread Group 1-4,text,false,,273,181,15,15,http://localhost:3001/character/3,18,0,0
1740314273395,19,HTTP Request,404,Not Found,Thread Group 1-5,text,false,,273,181,15,15,http://localhost:3001/character/3,19,0,0
1740314273403,11,HTTP Request,200,OK,Thread Group 1-1,text,true,,273,159,15,15,http://localhost:3001/character/2,11,0,0
1740314273403,11,HTTP Request,404,Not Found,Thread Group 1-7,text,false,,273,181,15,15,http://localhost:3001/character/3,11,0,0
1740314273404,18,HTTP Request,200,OK,Thread Group 1-6,text,true,,1260946,158,16,16,http://localhost:3001/characters,17,0,0
1740314273404,18,HTTP Request,201,Created,Thread Group 1-8,text,true,,285,228,16,16,http://localhost:3001/character,18,0,0
1740314273405,17,HTTP Request,404,Not Found,Thread Group 1-10,text,false,,273,181,16,16,http://localhost:3001/character/3,17,0,0
1740314273405,18,HTTP Request,404,Not Found,Thread Group 1-2,text,false,,273,181,16,16,http://localhost:3001/character/3,18,0,0
1740314273405,26,HTTP Request,200,OK,Thread Group 1-9,text,true,,1260992,158,16,16,http://localhost:3001/characters,25,0,0
1740314273405,26,HTTP Request,201,Created,Thread Group 1-11,text,true,,285,228,16,16,http://localhost:3001/character,26,0,0
1740314273395,36,HTTP Request,200,OK,Thread Group 1-12,text,true,,273,159,16,16,http://localhost:3001/character/2,36,0,0
1740314273375,64,HTTP Request,200,OK,Thread Group 1-14,text,true,,1261038,158,17,17,http://localhost:3001/characters,63,0,0
1740314273413,33,HTTP Request,200,OK,Thread Group 1-3,text,true,,1261038,158,17,17,http://localhost:3001/characters,32,0,0
1740314273414,39,HTTP Request,200,OK,Thread Group 1-4,text,true,,1261038,158,17,17,http://localhost:3001/characters,38,0,0
1740314273414,47,HTTP Request,200,OK,Thread Group 1-5,text,true,,1261038,158,18,18,http://localhost:3001/characters,46,0,0
1740314273414,47,HTTP Request,201,Created,Thread Group 1-1,text,true,,285,228,18,18,http://localhost:3001/character,47,0,0
1740314273422,47,HTTP Request,200,OK,Thread Group 1-6,text,true,,273,159,18,18,http://localhost:3001/character/2,47,0,0
1740314273414,55,HTTP Request,200,OK,Thread Group 1-7,text,true,,1261084,158,18,18,http://localhost:3001/characters,54,0,0
1740314273422,47,HTTP Request,200,OK,Thread Group 1-8,text,true,,278,231,18,18,http://localhost:3001/character/1,47,0,0
1740314273423,53,HTTP Request,200,OK,Thread Group 1-10,text,true,,1261084,158,19,19,http://localhost:3001/characters,53,0,0
1740314273423,61,HTTP Request,200,OK,Thread Group 1-2,text,true,,1261084,158,19,19,http://localhost:3001/characters,60,0,0
1740314273431,53,HTTP Request,200,OK,Thread Group 1-9,text,true,,273,159,19,19,http://localhost:3001/character/2,53,0,0
1740314273431,53,HTTP Request,200,OK,Thread Group 1-11,text,true,,278,231,19,19,http://localhost:3001/character/1,53,0,0
1740314273431,54,HTTP Request,201,Created,Thread Group 1-12,text,true,,285,228,19,19,http://localhost:3001/character,54,0,0
1740314273413,72,HTTP Request,200,OK,Thread Group 1-13,text,true,,273,159,19,19,http://localhost:3001/character/2,72,0,0
1740314273446,46,HTTP Request,200,OK,Thread Group 1-3,text,true,,273,159,19,19,http://localhost:3001/character/2,46,0,0
1740314273398,94,HTTP Request,200,OK,Thread Group 1-15,text,true,,1261130,158,19,19,http://localhost:3001/characters,94,0,0
1740314273453,40,HTTP Request,200,OK,Thread Group 1-4,text,true,,273,159,19,19,http://localhost:3001/character/2,40,0,0
1740314273461,32,HTTP Request,200,OK,Thread Group 1-5,text,true,,273,159,19,19,http://localhost:3001/character/2,32,0,0
1740314273461,32,HTTP Request,200,OK,Thread Group 1-1,text,true,,278,231,19,19,http://localhost:3001/character/1,32,0,0
1740314273469,24,HTTP Request,200,OK,Thread Group 1-7,text,true,,273,159,19,19,http://localhost:3001/character/2,24,0,0
1740314273469,25,HTTP Request,201,Created,Thread Group 1-6,text,true,,285,228,19,19,http://localhost:3001/character,25,0,0
1740314273469,25,HTTP Request,404,Not Found,Thread Group 1-8,text,false,,273,181,19,19,http://localhost:3001/character/3,25,0,0
1740314273477,17,HTTP Request,200,OK,Thread Group 1-10,text,true,,273,159,19,19,http://localhost:3001/character/2,17,0,0
1740314273484,11,HTTP Request,200,OK,Thread Group 1-2,text,true,,273,159,19,19,http://localhost:3001/character/2,11,0,0
1740314273484,11,HTTP Request,201,Created,Thread Group 1-9,text,true,,285,228,19,19,http://localhost:3001/character,11,0,0
1740314273484,11,HTTP Request,404,Not Found,Thread Group 1-11,text,false,,273,181,19,19,http://localhost:3001/character/3,11,0,0
1740314273485,10,HTTP Request,200,OK,Thread Group 1-12,text,true,,278,231,19,19,http://localhost:3001/character/1,10,0,0
1740314273485,11,HTTP Request,201,Created,Thread Group 1-13,text,true,,285,228,19,19,http://localhost:3001/character,11,0,0
1740314273439,57,HTTP Request,200,OK,Thread Group 1-14,text,true,,273,159,19,19,http://localhost:3001/character/2,57,0,0
1740314273418,86,HTTP Request,200,OK,Thread Group 1-16,text,true,,1261268,158,20,20,http://localhost:3001/characters,85,0,0
1740314273492,12,HTTP Request,201,Created,Thread Group 1-3,text,true,,285,228,20,20,http://localhost:3001/character,12,0,0
1740314273493,12,HTTP Request,201,Created,Thread Group 1-4,text,true,,285,228,20,20,http://localhost:3001/character,12,0,0
1740314273493,12,HTTP Request,201,Created,Thread Group 1-5,text,true,,285,228,20,20,http://localhost:3001/character,12,0,0
1740314273493,12,HTTP Request,404,Not Found,Thread Group 1-1,text,false,,273,181,20,20,http://localhost:3001/character/3,12,0,0
1740314273493,13,HTTP Request,201,Created,Thread Group 1-7,text,true,,285,228,20,20,http://localhost:3001/character,13,0,0
1740314273494,12,HTTP Request,200,OK,Thread Group 1-6,text,true,,278,231,20,20,http://localhost:3001/character/1,12,0,0
1740314273494,19,HTTP Request,200,OK,Thread Group 1-8,text,true,,1261452,158,21,21,http://localhost:3001/characters,19,0,0
1740314273494,20,HTTP Request,201,Created,Thread Group 1-10,text,true,,285,228,21,21,http://localhost:3001/character,20,0,0
1740314273495,19,HTTP Request,201,Created,Thread Group 1-2,text,true,,285,228,21,21,http://localhost:3001/character,19,0,0
1740314273495,19,HTTP Request,200,OK,Thread Group 1-9,text,true,,278,231,21,21,http://localhost:3001/character/1,19,0,0
1740314273495,27,HTTP Request,200,OK,Thread Group 1-11,text,true,,1261544,158,21,21,http://localhost:3001/characters,26,0,0
1740314273495,27,HTTP Request,404,Not Found,Thread Group 1-12,text,false,,273,181,21,21,http://localhost:3001/character/3,27,0,0
1740314273496,26,HTTP Request,200,OK,Thread Group 1-13,text,true,,278,231,21,21,http://localhost:3001/character/1,26,0,0
1740314273496,26,HTTP Request,201,Created,Thread Group 1-14,text,true,,285,228,21,21,http://localhost:3001/character,26,0,0
1740314273492,30,HTTP Request,200,OK,Thread Group 1-15,text,true,,273,159,21,21,http://localhost:3001/character/2,30,0,0
1740314273438,93,HTTP Request,200,OK,Thread Group 1-17,text,true,,1261590,158,21,21,http://localhost:3001/characters,92,0,0
1740314273504,27,HTTP Request,200,OK,Thread Group 1-3,text,true,,278,231,21,21,http://localhost:3001/character/1,27,0,0
1740314273505,26,HTTP Request,200,OK,Thread Group 1-4,text,true,,278,231,21,21,http://localhost:3001/character/1,26,0,0
1740314273505,26,HTTP Request,200,OK,Thread Group 1-5,text,true,,278,231,21,21,http://localhost:3001/character/1,26,0,0
1740314273506,33,HTTP Request,200,OK,Thread Group 1-7,text,true,,278,231,22,22,http://localhost:3001/character/1,33,0,0
1740314273505,34,HTTP Request,200,OK,Thread Group 1-1,text,true,,1261590,158,22,22,http://localhost:3001/characters,33,0,0
1740314273506,33,HTTP Request,404,Not Found,Thread Group 1-6,text,false,,273,181,22,22,http://localhost:3001/character/3,33,0,0
1740314273513,26,HTTP Request,200,OK,Thread Group 1-8,text,true,,273,159,22,22,http://localhost:3001/character/2,26,0,0
1740314273514,25,HTTP Request,200,OK,Thread Group 1-10,text,true,,278,231,22,22,http://localhost:3001/character/1,25,0,0
1740314273514,26,HTTP Request,200,OK,Thread Group 1-2,text,true,,278,231,22,22,http://localhost:3001/character/1,26,0,0
1740314273514,26,HTTP Request,404,Not Found,Thread Group 1-9,text,false,,273,181,22,22,http://localhost:3001/character/3,26,0,0
1740314273522,18,HTTP Request,200,OK,Thread Group 1-11,text,true,,273,159,22,22,http://localhost:3001/character/2,18,0,0
1740314273522,25,HTTP Request,200,OK,Thread Group 1-12,text,true,,1261590,158,22,22,http://localhost:3001/characters,25,0,0
1740314273522,26,HTTP Request,404,Not Found,Thread Group 1-13,text,false,,273,181,22,22,http://localhost:3001/character/3,26,0,0
1740314273522,26,HTTP Request,200,OK,Thread Group 1-14,text,true,,278,231,22,22,http://localhost:3001/character/1,26,0,0
1740314273523,25,HTTP Request,201,Created,Thread Group 1-15,text,true,,285,228,22,22,http://localhost:3001/character,25,0,0
1740314273504,44,HTTP Request,200,OK,Thread Group 1-16,text,true,,273,159,22,22,http://localhost:3001/character/2,44,0,0
1740314273458,98,HTTP Request,200,OK,Thread Group 1-18,text,true,,1261636,158,23,23,http://localhost:3001/characters,97,0,0
1740314273531,25,HTTP Request,404,Not Found,Thread Group 1-3,text,false,,273,181,23,23,http://localhost:3001/character/3,25,0,0
1740314273531,26,HTTP Request,404,Not Found,Thread Group 1-4,text,false,,273,181,23,23,http://localhost:3001/character/3,26,0,0
1740314273531,26,HTTP Request,404,Not Found,Thread Group 1-5,text,false,,273,181,23,23,http://localhost:3001/character/3,26,0,0
1740314273539,19,HTTP Request,200,OK,Thread Group 1-1,text,true,,273,159,23,23,http://localhost:3001/character/2,19,0,0
1740314273539,19,HTTP Request,404,Not Found,Thread Group 1-7,text,false,,273,181,23,23,http://localhost:3001/character/3,19,0,0
1740314273539,26,HTTP Request,201,Created,Thread Group 1-8,text,true,,285,228,23,23,http://localhost:3001/character,26,0,0
1740314273539,26,HTTP Request,200,OK,Thread Group 1-6,text,true,,1261636,158,23,23,http://localhost:3001/characters,26,0,0
1740314273539,27,HTTP Request,404,Not Found,Thread Group 1-10,text,false,,273,181,23,23,http://localhost:3001/character/3,27,0,0
1740314273540,27,HTTP Request,404,Not Found,Thread Group 1-2,text,false,,273,181,23,23,http://localhost:3001/character/3,27,0,0
1740314273540,34,HTTP Request,200,OK,Thread Group 1-9,text,true,,1261682,158,24,24,http://localhost:3001/characters,34,0,0
1740314273540,35,HTTP Request,201,Created,Thread Group 1-11,text,true,,285,228,24,24,http://localhost:3001/character,35,0,0
1740314273547,28,HTTP Request,200,OK,Thread Group 1-12,text,true,,273,159,24,24,http://localhost:3001/character/2,28,0,0
1740314273548,34,HTTP Request,200,OK,Thread Group 1-13,text,true,,1261728,158,24,24,http://localhost:3001/characters,34,0,0
1740314273548,35,HTTP Request,404,Not Found,Thread Group 1-14,text,false,,273,181,24,24,http://localhost:3001/character/3,35,0,0
1740314273548,35,HTTP Request,200,OK,Thread Group 1-15,text,true,,278,231,24,24,http://localhost:3001/character/1,35,0,0
1740314273548,35,HTTP Request,201,Created,Thread Group 1-16,text,true,,285,228,24,24,http://localhost:3001/character,35,0,0
1740314273531,52,HTTP Request,200,OK,Thread Group 1-17,text,true,,273,159,24,24,http://localhost:3001/character/2,52,0,0
1740314273476,115,HTTP Request,200,OK,Thread Group 1-19,text,true,,1261774,158,24,24,http://localhost:3001/characters,114,0,0
1740314273556,42,HTTP Request,200,OK,Thread Group 1-3,text,true,,1261774,158,25,25,http://localhost:3001/characters,42,0,0
1740314273557,49,HTTP Request,200,OK,Thread Group 1-4,text,true,,1261774,158,25,25,http://localhost:3001/characters,48,0,0
1740314273557,56,HTTP Request,200,OK,Thread Group 1-5,text,true,,1261774,158,25,25,http://localhost:3001/characters,56,0,0
