timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740313459948,970,HTTP Request,200,OK,Thread Group 1-341,text,true,,33440,158,677,677,http://localhost:3001/characters,970,0,1
1740313459947,971,HTTP Request,200,OK,Thread Group 1-340,text,true,,33440,158,677,677,http://localhost:3001/characters,971,0,0
1740313459946,971,HTTP Request,200,OK,Thread Group 1-335,text,true,,33440,158,677,677,http://localhost:3001/characters,971,0,0
1740313460928,1,HTTP Request,200,OK,Thread Group 1-359,text,true,,273,159,677,677,http://localhost:3001/character/2,1,0,0
1740313460914,3,HTTP Request,200,OK,Thread Group 1-338,text,true,,273,159,677,677,http://localhost:3001/character/2,3,0,0
1740313460913,4,HTTP Request,201,Created,Thread Group 1-325,text,true,,283,228,677,677,http://localhost:3001/character,4,0,0
1740313460913,4,HTTP Request,200,OK,Thread Group 1-326,text,true,,278,231,677,677,http://localhost:3001/character/1,4,0,0
1740313460928,1,HTTP Request,200,OK,Thread Group 1-363,text,true,,273,159,677,677,http://localhost:3001/character/2,1,0,0
1740313460913,4,HTTP Request,200,OK,Thread Group 1-333,text,true,,273,159,677,677,http://localhost:3001/character/2,4,0,0
1740313460913,3,HTTP Request,200,OK,Thread Group 1-334,text,true,,273,159,677,677,http://localhost:3001/character/2,3,0,0
1740313460913,3,HTTP Request,200,OK,Thread Group 1-328,text,true,,273,159,677,677,http://localhost:3001/character/2,3,0,0
1740313460914,2,HTTP Request,200,OK,Thread Group 1-329,text,true,,278,231,677,677,http://localhost:3001/character/1,2,0,0
1740313459945,971,HTTP Request,200,OK,Thread Group 1-337,text,true,,33396,158,677,677,http://localhost:3001/characters,971,0,1
1740313460913,3,HTTP Request,200,OK,Thread Group 1-331,text,true,,273,159,677,677,http://localhost:3001/character/2,3,0,0
1740313460913,2,HTTP Request,200,OK,Thread Group 1-336,text,true,,273,159,677,677,http://localhost:3001/character/2,2,0,0
1740313460913,2,HTTP Request,201,Created,Thread Group 1-327,text,true,,283,228,677,677,http://localhost:3001/character,2,0,0
1740313460913,2,HTTP Request,404,Not Found,Thread Group 1-330,text,false,,273,181,677,677,http://localhost:3001/character/3,2,0,0
1740313460913,2,HTTP Request,200,OK,Thread Group 1-332,text,true,,273,159,677,677,http://localhost:3001/character/2,2,0,0
1740313460913,1,HTTP Request,200,OK,Thread Group 1-324,text,true,,33352,158,677,677,http://localhost:3001/characters,1,0,0
1740313460928,2,HTTP Request,200,OK,Thread Group 1-362,text,true,,273,159,677,677,http://localhost:3001/character/2,2,0,0
1740313460928,2,HTTP Request,200,OK,Thread Group 1-361,text,true,,273,159,677,677,http://localhost:3001/character/2,2,0,0
1740313460928,2,HTTP Request,200,OK,Thread Group 1-360,text,true,,273,159,677,677,http://localhost:3001/character/2,2,0,0
1740313459974,957,HTTP Request,200,OK,Thread Group 1-367,text,true,,33440,158,677,677,http://localhost:3001/characters,957,0,0
1740313460929,2,HTTP Request,201,Created,Thread Group 1-359,text,true,,283,228,677,677,http://localhost:3001/character,2,0,0
1740313460930,1,HTTP Request,201,Created,Thread Group 1-363,text,true,,283,228,677,677,http://localhost:3001/character,1,0,0
1740313460930,1,HTTP Request,201,Created,Thread Group 1-361,text,true,,283,228,677,677,http://localhost:3001/character,1,0,0
1740313460930,2,HTTP Request,201,Created,Thread Group 1-362,text,true,,283,228,677,677,http://localhost:3001/character,2,0,0
1740313460930,2,HTTP Request,201,Created,Thread Group 1-360,text,true,,283,228,677,677,http://localhost:3001/character,2,0,0
1740313460928,4,HTTP Request,200,OK,Thread Group 1-356,text,true,,273,159,677,677,http://localhost:3001/character/2,4,0,0
1740313460928,4,HTTP Request,200,OK,Thread Group 1-358,text,true,,273,159,677,677,http://localhost:3001/character/2,4,0,0
1740313460928,4,HTTP Request,200,OK,Thread Group 1-353,text,true,,273,159,677,677,http://localhost:3001/character/2,4,0,0
1740313460928,4,HTTP Request,200,OK,Thread Group 1-365,text,true,,273,159,677,677,http://localhost:3001/character/2,4,0,0
1740313460928,5,HTTP Request,200,OK,Thread Group 1-357,text,true,,273,159,677,677,http://localhost:3001/character/2,5,0,0
